기업명,날짜,뉴스제목,URL
STX엔진,2024.01.23,주가 꿈틀...한화에어로스페이스와 무슨 일이?,https://www.pinpointnews.co.kr/news/articleView.html?idxno=240408
STX엔진,2024.01.24,1위 대한항공 주가·2위 한화에어로스페이스 주가·3위 한화시스템 주가...,http://www.stardailynews.co.kr/news/articleView.html?idxno=433387
STX엔진,2024.01.24,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 현대미포조선 주가... 1월...",https://www.cwn.kr/news/articleView.html?idxno=24210
STX엔진,2024.01.26,1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가 1월 4...,http://www.stardailynews.co.kr/news/articleView.html?idxno=433732
STX엔진,2024.01.26,케이에스피 주가 힘차게 노젓는다...영업이익 240% 폭증,https://www.pinpointnews.co.kr/news/articleView.html?idxno=241098
STX엔진,2024.01.31,한국카본 주가 다시 움직이나... 안정적 수주물량 실적개선 '봄바람',https://www.pinpointnews.co.kr/news/articleView.html?idxno=242273
STX엔진,2024.01.31,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 현대미포조선 주가... 1월...",https://www.cwn.kr/news/articleView.html?idxno=25038
STX엔진,2024.01.31,윌링스 주가 질주...새로운 투자자 유치 등 자금 조달 사활,https://www.pinpointnews.co.kr/news/articleView.html?idxno=242185
STX엔진,2024.02.01,현대로템 주가 다시 달궈지나...영업이익 등 호실적에 매수 후끈,https://www.pinpointnews.co.kr/news/articleView.html?idxno=242380
STX엔진,2024.02.01,"방위산업·전쟁 및 테러 관련주, '웃음' 에이스테크·한화·기아·빅텍·...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=242699
STX엔진,2024.02.02,"HD현대중공업, 조선 상장기업 2월...1위",http://www.beyondpost.co.kr/view.php?ud=20240202090711118746a9e4dd7f_30
STX엔진,2024.02.02,1위 HD현대중공업·2위 HD한국조선해양·3위...,https://www.gukjenews.com/news/articleView.html?idxno=2913735
STX엔진,2024.02.02,"HD현대중공업, 2월 조선 상장기업 브랜드평판 1위…2위 HD한국조선해양...",https://www.yeongnam.com/web/view.php?key=20240202001117042
STX엔진,2024.02.02,"조선 상장기업 2024년 2월 빅데이터 1위 HD현대중공업, 2위...",https://www.cbci.co.kr/news/articleView.html?idxno=458113
STX엔진,2024.02.02,"HD현대중공업, 조선 상장기업 브랜드평판 2월 톱…HD한국조선해양·삼성...",http://www.thebigdata.co.kr/view.php?ud=2024020207273930207d270612f_23
STX엔진,2024.02.02,"조선 상장기업 브랜드평판 2월 빅데이터 분석결과...1위 HD현대중공업, ...",http://www.wsobi.com/news/articleView.html?idxno=230052
STX엔진,2024.02.02,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 1월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=434475
STX엔진,2024.02.02,"HD현대중공업, 조선 기업 브랜드평판 1위···HD한국조선해...",http://www.enetnews.co.kr/news/articleView.html?idxno=20145
STX엔진,2024.02.03,덕산하이메탈 주가 덩실덩실...국립부경대학교와 업무협약 내용은?,https://www.pinpointnews.co.kr/news/articleView.html?idxno=243166
